ZAgrEc,modelo,year,time,month,somsc,agcacc,C/mes,MS/MES,Prod MS
Llanensedeleste,daycent,1990,1990.75,SET,3230,48.0,31.9,708,1066
Llanensedeleste,daycent,1990,1990.83,OCT,3230,69.6,21.6,481,1547
Llanensedeleste,daycent,1990,1990.92,NOV,3230,86.8,17.2,383,1929
Llanensedeleste,daycent,1990,1991.00,DIC,3230,91.9,5.1,113,2043
Llanensedeleste,daycent,1991,1991.08,ENE,3233,97.8,5.9,132,2174
Llanensedeleste,daycent,1991,1991.17,FEB,3238,114.8,17.0,377,2552
Llanensedeleste,daycent,1991,1991.25,MAR,3239,136.0,21.2,471,3022
Llanensedeleste,daycent,1991,1991.33,ABR,3241,140.6,4.6,101,3123
Llanensedeleste,daycent,1991,1991.42,MAY,3243,141.9,1.3,29,3153
Llanensedeleste,daycent,1991,1991.50,JUN,3244,1.5,1.5,33,33
Llanensedeleste,daycent,1991,1991.58,JUL,3244,1.6,0.1,2,36
Llanensedeleste,daycent,1991,1991.67,AGO,3245,5.8,4.2,94,129
Llanensedeleste,daycent,1991,1991.75,SET,3246,23.1,17.3,384,514
Llanensedeleste,daycent,1991,1991.83,OCT,3246,52.7,29.6,657,1171
Llanensedeleste,daycent,1991,1991.92,NOV,3244,89.0,36.3,807,1978
Llanensedeleste,daycent,1991,1992.00,DIC,3245,111.7,22.7,504,2482
Llanensedeleste,daycent,1992,1992.08,ENE,3247,134.9,23.2,515,2997
Llanensedeleste,daycent,1992,1992.17,FEB,3247,169.0,34.1,758,3755
Llanensedeleste,daycent,1992,1992.25,MAR,3244,198.9,29.9,664,4419
Llanensedeleste,daycent,1992,1992.33,ABR,3241,211.8,12.9,287,4706
Llanensedeleste,daycent,1992,1992.42,MAY,3240,212.5,0.7,16,4722
Llanensedeleste,daycent,1992,1992.50,JUN,3239,0.4,0.4,9,9
Llanensedeleste,daycent,1992,1992.58,JUL,3238,1.8,1.3,30,39
Llanensedeleste,daycent,1992,1992.67,AGO,3237,3.9,2.2,48,88
Llanensedeleste,daycent,1992,1992.75,SET,3238,18.4,14.4,321,409
Llanensedeleste,daycent,1992,1992.83,OCT,3239,38.9,20.5,456,864
Llanensedeleste,daycent,1992,1992.92,NOV,3239,68.9,30.0,667,1531
Llanensedeleste,daycent,1992,1993.00,DIC,3241,78.4,9.4,210,1741
Llanensedeleste,daycent,1993,1993.08,ENE,3242,82.9,4.6,102,1843
Llanensedeleste,daycent,1993,1993.17,FEB,3245,99.7,16.7,372,2215
Llanensedeleste,daycent,1993,1993.25,MAR,3249,113.2,13.6,302,2516
Llanensedeleste,daycent,1993,1993.33,ABR,3249,120.5,7.3,161,2678
Llanensedeleste,daycent,1993,1993.42,MAY,3247,128.0,7.5,167,2844
Llanensedeleste,daycent,1993,1993.50,JUN,3245,6.0,6.0,134,134
Llanensedeleste,daycent,1993,1993.58,JUL,3244,10.1,4.0,90,224
Llanensedeleste,daycent,1993,1993.67,AGO,3242,14.3,4.3,95,319
Llanensedeleste,daycent,1993,1993.75,SET,3240,40.9,26.5,590,908
Llanensedeleste,daycent,1993,1993.83,OCT,3239,66.8,26.0,577,1485
Llanensedeleste,daycent,1993,1993.92,NOV,3236,106.0,39.2,871,2356
Llanensedeleste,daycent,1993,1994.00,DIC,3234,134.0,28.0,622,2978
Llanensedeleste,daycent,1994,1994.08,ENE,3235,148.4,14.4,319,3298
Llanensedeleste,daycent,1994,1994.17,FEB,3237,163.2,14.8,328,3626
Llanensedeleste,daycent,1994,1994.25,MAR,3237,174.3,11.1,247,3872
Llanensedeleste,daycent,1994,1994.33,ABR,3239,180.0,5.7,127,3999
Llanensedeleste,daycent,1994,1994.42,MAY,3238,181.2,1.3,28,4028
Llanensedeleste,daycent,1994,1994.50,JUN,3238,3.9,3.9,86,86
Llanensedeleste,daycent,1994,1994.58,JUL,3236,6.2,2.3,51,137
Llanensedeleste,daycent,1994,1994.67,AGO,3235,12.8,6.6,147,284
Llanensedeleste,daycent,1994,1994.75,SET,3233,45.1,32.3,718,1002
Llanensedeleste,daycent,1994,1994.83,OCT,3232,68.4,23.3,517,1520
Llanensedeleste,daycent,1994,1994.92,NOV,3230,101.7,33.3,741,2261
Llanensedeleste,daycent,1994,1995.00,DIC,3230,129.7,27.9,621,2881
Llanensedeleste,daycent,1995,1995.08,ENE,3231,136.6,7.0,155,3037
Llanensedeleste,daycent,1995,1995.17,FEB,3234,152.0,15.3,341,3377
Llanensedeleste,daycent,1995,1995.25,MAR,3236,176.2,24.2,539,3916
Llanensedeleste,daycent,1995,1995.33,ABR,3234,194.9,18.6,414,4330
Llanensedeleste,daycent,1995,1995.42,MAY,3232,197.3,2.4,54,4384
Llanensedeleste,daycent,1995,1995.50,JUN,3232,1.2,1.2,28,28
Llanensedeleste,daycent,1995,1995.58,JUL,3232,7.0,5.8,128,156
Llanensedeleste,daycent,1995,1995.67,AGO,3231,13.0,5.9,132,288
Llanensedeleste,daycent,1995,1995.75,SET,3230,25.2,12.3,273,561
Llanensedeleste,daycent,1995,1995.83,OCT,3229,48.3,23.0,512,1073
Llanensedeleste,daycent,1995,1995.92,NOV,3228,83.9,35.6,791,1864
Llanensedeleste,daycent,1995,1996.00,DIC,3229,103.8,19.9,443,2308
Llanensedeleste,daycent,1996,1996.08,ENE,3230,124.9,21.1,468,2775
Llanensedeleste,daycent,1996,1996.17,FEB,3229,145.9,21.0,466,3241
Llanensedeleste,daycent,1996,1996.25,MAR,3228,177.9,32.1,712,3954
Llanensedeleste,daycent,1996,1996.33,ABR,3226,181.3,3.4,76,4030
Llanensedeleste,daycent,1996,1996.42,MAY,3225,182.4,1.0,22,4052
Llanensedeleste,daycent,1996,1996.50,JUN,3226,0.3,0.3,6,6
Llanensedeleste,daycent,1996,1996.58,JUL,3226,1.1,0.8,17,24
Llanensedeleste,daycent,1996,1996.67,AGO,3228,5.5,4.4,99,122
Llanensedeleste,daycent,1996,1996.75,SET,3229,14.0,8.5,188,310
Llanensedeleste,daycent,1996,1996.83,OCT,3232,25.1,11.1,247,558
Llanensedeleste,daycent,1996,1996.92,NOV,3232,64.1,39.0,867,1425
Llanensedeleste,daycent,1996,1997.00,DIC,3233,85.9,21.8,484,1909
Llanensedeleste,daycent,1997,1997.08,ENE,3235,91.9,6.0,134,2043
Llanensedeleste,daycent,1997,1997.17,FEB,3239,102.7,10.8,240,2283
Llanensedeleste,daycent,1997,1997.25,MAR,3241,131.5,28.7,639,2921
Llanensedeleste,daycent,1997,1997.33,ABR,3239,148.2,16.8,373,3294
Llanensedeleste,daycent,1997,1997.42,MAY,3238,149.4,1.1,25,3319
Llanensedeleste,daycent,1997,1997.50,JUN,3238,0.6,0.6,13,13
Llanensedeleste,daycent,1997,1997.58,JUL,3239,1.4,0.8,18,30
Llanensedeleste,daycent,1997,1997.67,AGO,3239,11.9,10.5,233,264
Llanensedeleste,daycent,1997,1997.75,SET,3238,26.9,15.0,334,598
Llanensedeleste,daycent,1997,1997.83,OCT,3238,41.1,14.2,315,913
Llanensedeleste,daycent,1997,1997.92,NOV,3238,72.7,31.6,703,1615
Llanensedeleste,daycent,1997,1998.00,DIC,3237,112.5,39.8,885,2501
Llanensedeleste,daycent,1998,1998.08,ENE,3235,149.0,36.5,811,3311
Llanensedeleste,daycent,1998,1998.17,FEB,3233,184.0,34.9,777,4088
Llanensedeleste,daycent,1998,1998.25,MAR,3230,210.4,26.5,589,4677
Llanensedeleste,daycent,1998,1998.33,ABR,3228,214.5,4.1,90,4767
Llanensedeleste,daycent,1998,1998.42,MAY,3226,218.7,4.2,93,4860
Llanensedeleste,daycent,1998,1998.50,JUN,3225,0.5,0.5,10,10
Llanensedeleste,daycent,1998,1998.58,JUL,3224,2.3,1.8,40,50
Llanensedeleste,daycent,1998,1998.67,AGO,3224,18.3,16.1,357,407
Llanensedeleste,daycent,1998,1998.75,SET,3224,32.9,14.6,324,731
Llanensedeleste,daycent,1998,1998.83,OCT,3225,53.9,21.0,466,1197
Llanensedeleste,daycent,1998,1998.92,NOV,3226,86.4,32.5,723,1920
Llanensedeleste,daycent,1998,1999.00,DIC,3225,124.9,38.5,856,2776
Llanensedeleste,daycent,1999,1999.08,ENE,3225,154.9,30.0,667,3442
Llanensedeleste,daycent,1999,1999.17,FEB,3226,172.3,17.4,386,3829
Llanensedeleste,daycent,1999,1999.25,MAR,3227,180.2,7.9,176,4005
Llanensedeleste,daycent,1999,1999.33,ABR,3229,187.7,7.4,165,4170
Llanensedeleste,daycent,1999,1999.42,MAY,3229,194.7,7.0,156,4327
Llanensedeleste,daycent,1999,1999.50,JUN,3228,1.1,1.1,23,23
Llanensedeleste,daycent,1999,1999.58,JUL,3228,5.2,4.2,93,116
Llanensedeleste,daycent,1999,1999.67,AGO,3227,25.5,20.3,451,567
Llanensedeleste,daycent,1999,1999.75,SET,3226,54.1,28.6,636,1203
Llanensedeleste,daycent,1999,1999.83,OCT,3225,73.3,19.2,427,1630
Llanensedeleste,daycent,1999,1999.92,NOV,3224,104.6,31.2,694,2324
Llanensedeleste,daycent,1999,2000.00,DIC,3222,142.0,37.5,833,3157
Llanensedeleste,daycent,2000,2000.08,ENE,3220,166.5,24.5,544,3701
Llanensedeleste,daycent,2000,2000.17,FEB,3222,173.9,7.4,164,3864
Llanensedeleste,daycent,2000,2000.25,MAR,3225,183.5,9.6,213,4078
Llanensedeleste,daycent,2000,2000.33,ABR,3227,190.8,7.3,163,4240
Llanensedeleste,daycent,2000,2000.42,MAY,3227,193.0,2.2,49,4290
Llanensedeleste,daycent,2000,2000.50,JUN,3227,7.8,7.8,173,173
Llanensedeleste,daycent,2000,2000.58,JUL,3226,10.2,2.4,53,226
Llanensedeleste,daycent,2000,2000.67,AGO,3226,17.6,7.4,165,391
Llanensedeleste,daycent,2000,2000.75,SET,3225,37.7,20.1,447,838
Llanensedeleste,daycent,2000,2000.83,OCT,3225,59.5,21.8,484,1323
Llanensedeleste,daycent,2000,2000.92,NOV,3226,73.1,13.6,303,1625
Llanensedeleste,daycent,2000,2001.00,DIC,3228,88.8,15.7,348,1974
Llanensedeleste,daycent,2001,2001.08,ENE,3229,116.5,27.7,616,2590
Llanensedeleste,daycent,2001,2001.17,FEB,3228,151.7,35.2,782,3372
Llanensedeleste,daycent,2001,2001.25,MAR,3229,174.5,22.8,506,3878
Llanensedeleste,daycent,2001,2001.33,ABR,3229,189.3,14.8,329,4207
Llanensedeleste,daycent,2001,2001.42,MAY,3228,192.5,3.2,70,4277
Llanensedeleste,daycent,2001,2001.50,JUN,3227,1.1,1.1,26,26
Llanensedeleste,daycent,2001,2001.58,JUL,3226,1.8,0.7,15,40
Llanensedeleste,daycent,2001,2001.67,AGO,3225,10.1,8.3,184,224
Llanensedeleste,daycent,2001,2001.75,SET,3225,22.5,12.4,276,500
Llanensedeleste,daycent,2001,2001.83,OCT,3226,45.3,22.8,506,1006
Llanensedeleste,daycent,2001,2001.92,NOV,3225,80.2,35.0,777,1783
Llanensedeleste,daycent,2001,2002.00,DIC,3223,115.6,35.3,785,2568
Llanensedeleste,daycent,2002,2002.08,ENE,3223,141.3,25.8,573,3141
Llanensedeleste,daycent,2002,2002.17,FEB,3224,152.7,11.4,253,3394
Llanensedeleste,daycent,2002,2002.25,MAR,3227,164.5,11.8,262,3656
Llanensedeleste,daycent,2002,2002.33,ABR,3226,174.3,9.7,217,3873
Llanensedeleste,daycent,2002,2002.42,MAY,3225,179.4,5.2,115,3987
Llanensedeleste,daycent,2002,2002.50,JUN,3224,4.7,4.7,105,105
Llanensedeleste,daycent,2002,2002.58,JUL,3223,8.1,3.4,76,181
Llanensedeleste,daycent,2002,2002.67,AGO,3222,12.5,4.4,98,278
Llanensedeleste,daycent,2002,2002.75,SET,3221,43.5,31.0,688,966
Llanensedeleste,daycent,2002,2002.83,OCT,3223,59.6,16.1,357,1324
Llanensedeleste,daycent,2002,2002.92,NOV,3224,84.6,25.1,557,1881
Llanensedeleste,daycent,2002,2003.00,DIC,3224,117.1,32.5,722,2602
Llanensedeleste,daycent,2003,2003.08,ENE,3226,130.8,13.7,303,2906
Llanensedeleste,daycent,2003,2003.17,FEB,3229,150.7,19.9,443,3349
Llanensedeleste,daycent,2003,2003.25,MAR,3230,174.9,24.2,539,3888
Llanensedeleste,daycent,2003,2003.33,ABR,3229,188.6,13.6,303,4191
Llanensedeleste,daycent,2003,2003.42,MAY,3227,189.9,1.3,29,4219
Llanensedeleste,daycent,2003,2003.50,JUN,3226,1.7,1.7,38,38
Llanensedeleste,daycent,2003,2003.58,JUL,3225,3.1,1.4,30,68
Llanensedeleste,daycent,2003,2003.67,AGO,3224,10.8,7.7,171,239
Llanensedeleste,daycent,2003,2003.75,SET,3225,29.9,19.1,424,663
Llanensedeleste,daycent,2003,2003.83,OCT,3225,41.9,12.0,267,930
Llanensedeleste,daycent,2003,2003.92,NOV,3225,78.6,36.7,816,1746
Llanensedeleste,daycent,2003,2004.00,DIC,3226,92.7,14.1,313,2060
Llanensedeleste,daycent,2004,2004.08,ENE,3227,111.5,18.8,417,2477
Llanensedeleste,daycent,2004,2004.17,FEB,3229,139.7,28.2,628,3105
Llanensedeleste,daycent,2004,2004.25,MAR,3228,169.3,29.6,657,3762
Llanensedeleste,daycent,2004,2004.33,ABR,3226,181.0,11.7,260,4022
Llanensedeleste,daycent,2004,2004.42,MAY,3224,181.9,1.0,21,4043
Llanensedeleste,daycent,2004,2004.50,JUN,3224,3.4,3.4,75,75
Llanensedeleste,daycent,2004,2004.58,JUL,3224,3.8,0.4,9,85
Llanensedeleste,daycent,2004,2004.67,AGO,3223,20.3,16.5,366,451
Llanensedeleste,daycent,2004,2004.75,SET,3224,38.3,18.0,399,850
Llanensedeleste,daycent,2004,2004.83,OCT,3223,67.2,28.9,642,1492
Llanensedeleste,daycent,2004,2004.92,NOV,3221,103.1,36.0,799,2292
Llanensedeleste,daycent,2004,2005.00,DIC,3224,119.2,16.1,357,2649
Llanensedeleste,daycent,2005,2005.08,ENE,3226,143.9,24.7,550,3198
Llanensedeleste,daycent,2005,2005.17,FEB,3226,169.9,26.0,578,3776
Llanensedeleste,daycent,2005,2005.25,MAR,3228,182.4,12.5,278,4054
Llanensedeleste,daycent,2005,2005.33,ABR,3230,183.5,1.1,24,4079
Llanensedeleste,daycent,2005,2005.42,MAY,3230,184.2,0.7,16,4094
Llanensedeleste,daycent,2005,2005.50,JUN,3230,1.2,1.2,27,27
Llanensedeleste,daycent,2005,2005.58,JUL,3229,14.4,13.2,293,320
Llanensedeleste,daycent,2005,2005.67,AGO,3228,36.4,21.9,488,808
Llanensedeleste,daycent,2005,2005.75,SET,3227,53.3,16.9,376,1185
Llanensedeleste,daycent,2005,2005.83,OCT,3226,78.5,25.2,559,1744
Llanensedeleste,daycent,2005,2005.92,NOV,3226,111.4,33.0,733,2477
Llanensedeleste,daycent,2005,2006.00,DIC,3227,138.1,26.6,591,3068
Llanensedeleste,daycent,2006,2006.08,ENE,3225,174.7,36.7,815,3883
Llanensedeleste,daycent,2006,2006.17,FEB,3224,201.7,26.9,599,4481
Llanensedeleste,daycent,2006,2006.25,MAR,3222,225.3,23.6,525,5007
Llanensedeleste,daycent,2006,2006.33,ABR,3223,239.9,14.6,324,5331
Llanensedeleste,daycent,2006,2006.42,MAY,3223,242.5,2.6,59,5390
Llanensedeleste,daycent,2006,2006.50,JUN,3222,1.8,1.8,40,40
Llanensedeleste,daycent,2006,2006.58,JUL,3221,5.5,3.7,82,121
Llanensedeleste,daycent,2006,2006.67,AGO,3220,8.1,2.7,59,180
Llanensedeleste,daycent,2006,2006.75,SET,3220,20.6,12.5,278,459
Llanensedeleste,daycent,2006,2006.83,OCT,3221,31.7,11.1,246,705
Llanensedeleste,daycent,2006,2006.92,NOV,3223,61.0,29.3,651,1356
Llanensedeleste,daycent,2006,2007.00,DIC,3224,95.5,34.5,766,2122
Llanensedeleste,daycent,2007,2007.08,ENE,3225,126.4,30.9,686,2808
Llanensedeleste,daycent,2007,2007.17,FEB,3224,157.5,31.1,691,3499
Llanensedeleste,daycent,2007,2007.25,MAR,3224,185.3,27.9,619,4118
Llanensedeleste,daycent,2007,2007.33,ABR,3223,194.7,9.4,208,4326
Llanensedeleste,daycent,2007,2007.42,MAY,3222,198.6,3.9,86,4413
Llanensedeleste,daycent,2007,2007.50,JUN,3221,0.8,0.8,19,19
Llanensedeleste,daycent,2007,2007.58,JUL,3221,3.6,2.7,60,79
Llanensedeleste,daycent,2007,2007.67,AGO,3220,16.1,12.6,280,359
Llanensedeleste,daycent,2007,2007.75,SET,3219,37.4,21.3,473,832
Llanensedeleste,daycent,2007,2007.83,OCT,3220,48.8,11.4,253,1084
Llanensedeleste,daycent,2007,2007.92,NOV,3221,54.0,5.2,115,1200
Llanensedeleste,daycent,2007,2008.00,DIC,3224,62.4,8.4,186,1386
Llanensedeleste,daycent,2008,2008.08,ENE,3227,70.2,7.9,175,1561
Llanensedeleste,daycent,2008,2008.17,FEB,3231,77.5,7.2,160,1721
Llanensedeleste,daycent,2008,2008.25,MAR,3235,84.2,6.8,151,1872
Llanensedeleste,daycent,2008,2008.33,ABR,3239,92.3,8.1,180,2052
Llanensedeleste,daycent,2008,2008.42,MAY,3240,100.7,8.4,186,2238
Llanensedeleste,daycent,2008,2008.50,JUN,3239,5.2,5.2,116,116
Llanensedeleste,daycent,2008,2008.58,JUL,3238,6.7,1.5,33,149
Llanensedeleste,daycent,2008,2008.67,AGO,3238,13.5,6.8,152,301
Llanensedeleste,daycent,2008,2008.75,SET,3237,35.4,21.8,485,786
Llanensedeleste,daycent,2008,2008.83,OCT,3235,58.8,23.5,521,1308
Llanensedeleste,daycent,2008,2008.92,NOV,3233,94.3,35.5,788,2096
Llanensedeleste,daycent,2008,2009.00,DIC,3233,122.5,28.1,625,2722
Llanensedeleste,daycent,2009,2009.08,ENE,3232,154.6,32.2,715,3436
Llanensedeleste,daycent,2009,2009.17,FEB,3230,188.0,33.4,743,4179
Llanensedeleste,daycent,2009,2009.25,MAR,3228,220.9,32.8,730,4909
Llanensedeleste,daycent,2009,2009.33,ABR,3226,236.4,15.5,344,5253
Llanensedeleste,daycent,2009,2009.42,MAY,3226,237.5,1.1,25,5278
Llanensedeleste,daycent,2009,2009.50,JUN,3224,5.6,5.6,123,123
Llanensedeleste,daycent,2009,2009.58,JUL,3224,9.3,3.7,83,206
Llanensedeleste,daycent,2009,2009.67,AGO,3223,30.1,20.8,462,668
Llanensedeleste,daycent,2009,2009.75,SET,3222,57.4,27.3,607,1275
Llanensedeleste,daycent,2009,2009.83,OCT,3221,84.8,27.5,610,1885
Llanensedeleste,daycent,2009,2009.92,NOV,3218,115.9,31.1,690,2575
Llanensedeleste,daycent,2009,2010.00,DIC,3217,145.5,29.6,658,3233
Llanensedeleste,daycent,2010,2010.08,ENE,3217,173.5,28.0,621,3854
Llanensedeleste,daycent,2010,2010.17,FEB,3218,200.1,26.7,593,4447
Llanensedeleste,daycent,2010,2010.25,MAR,3218,228.3,28.1,625,5073
Llanensedeleste,daycent,2010,2010.33,ABR,3217,246.0,17.8,395,5467
Llanensedeleste,daycent,2010,2010.42,MAY,3215,259.7,13.6,303,5770
Llanensedeleste,daycent,2010,2010.50,JUN,3214,1.8,1.8,39,39
Llanensedeleste,daycent,2010,2010.58,JUL,3213,3.5,1.7,38,77
Llanensedeleste,daycent,2010,2010.67,AGO,3212,22.6,19.1,425,502
Llanensedeleste,daycent,2010,2010.75,SET,3212,46.2,23.6,524,1026
Llanensedeleste,daycent,2010,2010.83,OCT,3213,68.7,22.5,501,1527
Llanensedeleste,daycent,2010,2010.92,NOV,3215,88.4,19.7,438,1965
Llanensedeleste,daycent,2010,2011.00,DIC,3216,113.7,25.3,561,2527
Llanensedeleste,daycent,2011,2011.08,ENE,3216,143.2,29.5,655,3182
Llanensedeleste,daycent,2011,2011.17,FEB,3217,174.1,30.9,686,3868
Llanensedeleste,daycent,2011,2011.25,MAR,3215,204.1,30.1,669,4536
Llanensedeleste,daycent,2011,2011.33,ABR,3214,210.4,6.3,140,4676
Llanensedeleste,daycent,2011,2011.42,MAY,3213,212.4,1.9,43,4719
Llanensedeleste,daycent,2011,2011.5,JUN,3211,1.1,1.1,25,25
Llanensedeleste,daycent,2011,2011.58,JUL,3211,2.6,1.5,32,57
Llanensedeleste,daycent,2011,2011.67,AGO,3210,7.2,4.6,102,159
Llanensedeleste,daycent,2011,2011.75,SET,3210,29.4,22.3,495,654
Llanensedeleste,daycent,2011,2011.83,OCT,3209,60.3,30.9,687,1341
Llanensedeleste,daycent,2011,2011.92,NOV,3210,91.0,30.7,683,2023
Llanensedeleste,daycent,2011,2012,DIC,3209,127.6,36.5,812,2835
Llanensedeleste,daycent,2012,2012.08,ENE,3209,151.6,24.0,533,3369
Llanensedeleste,daycent,2012,2012.17,FEB,3208,181.7,30.1,669,4037
Llanensedeleste,daycent,2012,2012.25,MAR,3208,206.5,24.8,552,4589
Llanensedeleste,daycent,2012,2012.33,ABR,3209,217.2,10.7,239,4827
Llanensedeleste,daycent,2012,2012.42,MAY,3209,218.8,1.5,34,4862
Llanensedeleste,daycent,2012,2012.5,JUN,3207,2.9,2.9,64,64
Llanensedeleste,daycent,2012,2012.58,JUL,3207,8.1,5.2,116,180
Llanensedeleste,daycent,2012,2012.67,AGO,3206,22.2,14.1,314,494
Llanensedeleste,daycent,2012,2012.75,SET,3206,50.4,28.1,625,1119
Llanensedeleste,daycent,2012,2012.83,OCT,3207,68.7,18.4,408,1527
Llanensedeleste,daycent,2012,2012.92,NOV,3208,102.5,33.7,750,2277
Llanensedeleste,daycent,2012,2013,DIC,3209,119.3,16.8,374,2651
Llanensedeleste,daycent,2013,2013.08,ENE,3211,132.7,13.4,298,2949
Llanensedeleste,daycent,2013,2013.17,FEB,3212,165.3,32.6,726,3674
Llanensedeleste,daycent,2013,2013.25,MAR,3213,188.9,23.6,524,4198
Llanensedeleste,daycent,2013,2013.33,ABR,3213,198.8,9.9,220,4419
Llanensedeleste,daycent,2013,2013.42,MAY,3212,200.2,1.4,31,4449
Llanensedeleste,daycent,2013,2013.5,JUN,3211,5.1,5.1,113,113
Llanensedeleste,daycent,2013,2013.58,JUL,3210,11.2,6.1,136,250
Llanensedeleste,daycent,2013,2013.67,AGO,3209,19.2,8.0,177,427
Llanensedeleste,daycent,2013,2013.75,SET,3209,43.0,23.8,528,955
Llanensedeleste,daycent,2013,2013.83,OCT,3208,62.6,19.6,436,1391
Llanensedeleste,daycent,2013,2013.92,NOV,3209,82.7,20.1,447,1838
Llanensedeleste,daycent,2013,2014,DIC,3211,89.4,6.7,149,1987
Llanensedeleste,daycent,2014,2014.08,ENE,3214,121.5,32.1,712,2700
Llanensedeleste,daycent,2014,2014.17,FEB,3217,141.3,19.8,440,3140
Llanensedeleste,daycent,2014,2014.25,MAR,3217,171.5,30.2,671,3811
Llanensedeleste,daycent,2014,2014.33,ABR,3216,184.0,12.5,277,4088
Llanensedeleste,daycent,2014,2014.42,MAY,3217,184.7,0.7,16,4104
Llanensedeleste,daycent,2014,2014.5,JUN,3219,2.3,2.3,51,51
Llanensedeleste,daycent,2014,2014.58,JUL,3219,11.0,8.7,194,245
Llanensedeleste,daycent,2014,2014.67,AGO,3219,17.9,6.9,153,398
Llanensedeleste,daycent,2014,2014.75,SET,3219,40.3,22.4,498,896
Llanensedeleste,daycent,2014,2014.83,OCT,3219,72.0,31.6,703,1599
Llanensedeleste,daycent,2014,2014.92,NOV,3217,104.0,32.0,711,2311
Llanensedeleste,daycent,2014,2015,DIC,3219,129.0,25.0,555,2866
Llanensedeleste,daycent,2015,2015.08,ENE,3219,160.2,31.3,695,3561
Llanensedeleste,daycent,2015,2015.17,FEB,3223,172.0,11.8,263,3823
Llanensedeleste,daycent,2015,2015.25,MAR,3225,204.6,32.5,723,4547
Llanensedeleste,daycent,2015,2015.33,ABR,3224,223.5,18.9,421,4967
Llanensedeleste,daycent,2015,2015.42,MAY,3222,225.4,1.9,42,5009
Llanensedeleste,daycent,2015,2015.5,JUN,3222,0.4,0.4,8,8
Llanensedeleste,daycent,2015,2015.58,JUL,3222,0.9,0.6,13,21
Llanensedeleste,daycent,2015,2015.67,AGO,3222,3.0,2.0,45,66
Llanensedeleste,daycent,2015,2015.75,SET,3222,47.4,44.4,988,1054
Llanensedeleste,daycent,2015,2015.83,OCT,3222,79.2,31.8,706,1760
Llanensedeleste,daycent,2015,2015.92,NOV,3223,95.5,16.3,363,2123
Llanensedeleste,daycent,2015,2016,DIC,3224,101.8,6.3,139,2262
Llanensedeleste,daycent,2016,2016.08,ENE,3228,116.5,14.7,327,2589
Llanensedeleste,daycent,2016,2016.17,FEB,3231,132.4,15.9,354,2943
Llanensedeleste,daycent,2016,2016.25,MAR,3235,149.2,16.7,372,3315
Llanensedeleste,daycent,2016,2016.33,ABR,3236,151.6,2.4,53,3368
Llanensedeleste,daycent,2016,2016.42,MAY,3238,151.8,0.2,5,3373
Llanensedeleste,daycent,2016,2016.5,JUN,3240,0.4,0.4,8,8
Llanensedeleste,daycent,2016,2016.58,JUL,3241,2.7,2.3,51,60
Llanensedeleste,daycent,2016,2016.67,AGO,3242,4.0,1.3,29,88
Llanensedeleste,daycent,2016,2016.75,SET,3244,7.2,3.2,71,159
Llanensedeleste,daycent,2016,2016.83,OCT,3247,15.6,8.5,188,347
Llanensedeleste,daycent,2016,2016.92,NOV,3249,21.3,5.7,127,474
Llanensedeleste,daycent,2016,2017,DIC,3253,49.1,27.7,617,1090
Llanensedeleste,daycent,2017,2017.08,ENE,3255,56.2,7.2,159,1249
Llanensedeleste,daycent,2017,2017.17,FEB,3261,94.8,38.5,856,2106
Llanensedeleste,daycent,2017,2017.25,MAR,3259,132.1,37.4,831,2937
Llanensedeleste,daycent,2017,2017.33,ABR,3258,147.9,15.8,351,3287
Llanensedeleste,daycent,2017,2017.42,MAY,3258,149.8,1.8,41,3328
Llanensedeleste,daycent,2017,2017.5,JUN,3257,0.6,0.6,13,13
Llanensedeleste,daycent,2017,2017.58,JUL,3257,1.8,1.2,26,39
Llanensedeleste,daycent,2017,2017.67,AGO,3256,23.4,21.7,481,520
Llanensedeleste,daycent,2017,2017.75,SET,3255,36.5,13.1,291,812
Llanensedeleste,daycent,2017,2017.83,OCT,3254,58.2,21.7,482,1293
Llanensedeleste,daycent,2017,2017.92,NOV,3252,100.7,42.5,944,2238
Llanensedeleste,daycent,2017,2018,DIC,3250,132.2,31.6,701,2939
Llanensedeleste,daycent,2018,2018.08,ENE,3249,167.9,35.6,791,3730
Llanensedeleste,daycent,2018,2018.17,FEB,3248,198.6,30.7,683,4413
Llanensedeleste,daycent,2018,2018.25,MAR,3246,227.8,29.2,649,5063
Llanensedeleste,daycent,2018,2018.33,ABR,3245,237.9,10.0,223,5286
Llanensedeleste,daycent,2018,2018.42,MAY,3244,241.4,3.5,78,5364
Llanensedeleste,daycent,2018,2018.5,JUN,3243,1.4,1.4,31,31
Llanensedeleste,daycent,2018,2018.58,JUL,3243,6.3,4.9,109,139
Llanensedeleste,daycent,2018,2018.67,AGO,3242,13.2,6.9,154,294
Llanensedeleste,daycent,2018,2018.75,SET,3241,41.7,28.4,632,926
Llanensedeleste,daycent,2018,2018.83,OCT,3241,57.7,16.1,357,1283
Llanensedeleste,daycent,2018,2018.92,NOV,3242,68.9,11.2,248,1531
Llanensedeleste,daycent,2018,2019,DIC,3243,74.5,5.6,125,1656
Llanensedeleste,daycent,2019,2019.08,ENE,3248,84.7,10.2,227,1882
Llanensedeleste,daycent,2019,2019.17,FEB,3253,100.3,15.6,346,2228
Llanensedeleste,daycent,2019,2019.25,MAR,3256,111.9,11.7,259,2487
Llanensedeleste,daycent,2019,2019.33,ABR,3259,119.6,7.6,170,2657
